id_category,DE_level_1_title_category,DE_level_2_title_category,DE_level_3_title_category,DE_level_4_title_category,DE_level_5_title_category,DE_level_6_title_category,DE_level_7_title_category,DE_level_8_title_category,DE_level_9_title_category,ENG_level_1_title_category,ENG_level_2_title_category,ENG_level_3_title_category,ENG_level_4_title_category,ENG_level_5_title_category,ENG_level_6_title_category,ENG_level_7_title_category,ENG_level_8_title_category,ENG_level_9_title_category,CZ_level_1_title_category,CZ_level_2_title_category,CZ_level_3_title_category,CZ_level_4_title_category,CZ_level_5_title_category,CZ_level_6_title_category,CZ_level_7_title_category,CZ_level_8_title_category,CZ_level_9_title_category,SK_level_1_title_category,SK_level_2_title_category,SK_level_3_title_category,SK_level_4_title_category,SK_level_5_title_category,SK_level_6_title_category,SK_level_7_title_category,SK_level_8_title_category,SK_level_9_title_category,PL_level_1_title_category,PL_level_2_title_category,PL_level_3_title_category,PL_level_4_title_category,PL_level_5_title_category,PL_level_6_title_category,PL_level_7_title_category,PL_level_8_title_category,PL_level_9_title_category,FR_level_1_title_category,FR_level_2_title_category,FR_level_3_title_category,FR_level_4_title_category,FR_level_5_title_category,FR_level_6_title_category,FR_level_7_title_category,FR_level_8_title_category,FR_level_9_title_category,IT_level_1_title_category,IT_level_2_title_category,IT_level_3_title_category,IT_level_4_title_category,IT_level_5_title_category,IT_level_6_title_category,IT_level_7_title_category,IT_level_8_title_category,IT_level_9_title_category
5711,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Cachaca,,,,,Food,Beverages,Alcoholic beverages,Spirits,Cachaca,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Cachaca,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Cachaca,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Cachaca,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Cachaça,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Cachaçe,,,,
69189,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Calvados,,,,,Food,Beverages,Alcoholic beverages,Spirits,Calvados,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Calvados,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Calvados,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Calvados,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Calvados,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Calvados,,,,
69182,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Cognac & Armagnac,,,,,Food,Beverages,Alcoholic beverages,Spirits,Cognac & Armagnac,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Koňaky a armaňaky,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Cognac & Armagnac,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Koniaki i armaniaki,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Cognacs et Armagnacs,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Cognac e Armagnac,,,,
69139,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Obstbrand,,,,,Food,Beverages,Alcoholic beverages,Spirits,Fruit brandy,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Ovocná brandy,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Ovocná pálenka,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Brandy owocowe,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Eaux-de-vie de fruits,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Acquavite di frutta,,,,
69148,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Gin,,,,,Food,Beverages,Alcoholic beverages,Spirits,Gin,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Gin,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Gin,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Gin,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Gins,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Gin,,,,
5681,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Korn,,,,,Food,Beverages,Alcoholic beverages,Spirits,Grain,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Obilí,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Korn,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Ziarna,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Grains,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Cereali integrali,,,,
69146,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Grappa,,,,,Food,Beverages,Alcoholic beverages,Spirits,Grappa,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Grappa,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Grappa,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Grappa,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Grappas,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Grappa,,,,
69179,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Kräuterbitter & Likör,,,,,Food,Beverages,Alcoholic beverages,Spirits,Herbal bitters & liqueur,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Bylinné a jiné likéry,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Bylinné likéry,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Wódka ziołowa gorzka i likier,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Liqueurs et liqueurs amères aux herbes,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Amari ed erbe liquorose,,,,
69184,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Madeira & Marsala,,,,,Food,Beverages,Alcoholic beverages,Spirits,Madeira & Marsala,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Madeira a Marsala,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Madeira & Marsala,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Madera i Marsala,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Madères et Marsalas,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Madeira & Marsala,,,,
5571,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Mixgetränke,,,,,Food,Beverages,Alcoholic beverages,Spirits,Mixed drinks,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Míchané nápoje,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Miešané nápoje,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Napoje mieszane,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Cocktails,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Bevande miste,,,,
69177,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Sonstige Spirituosen,,,,,Food,Beverages,Alcoholic beverages,Spirits,Other spirits,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Jiné alkoholické nápoje,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Iné liehoviny,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Pozostałe napoje alkoholowe,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Autres spiritueux,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Altri liquori,,,,
69180,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Ouzo & Co.,,,,,Food,Beverages,Alcoholic beverages,Spirits,Ouzo & related products,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Ouzo a další,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Ouzo & Co.,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Uzo i inne,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Ouzos et autres alcools anisés,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Ouzo & Co.,,,,
69329,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Portweine,,,,,Food,Beverages,Alcoholic beverages,Spirits,Port wines,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Portské víno,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Portské vína,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Porto,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Portos,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Porto,,,,
69138,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Rum,,,,,Food,Beverages,Alcoholic beverages,Spirits,Rum,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Rum,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Rum,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Rumy,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Rhums,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Rum,,,,
69328,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Sherrys,,,,,Food,Beverages,Alcoholic beverages,Spirits,Sherries,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Sherry,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Sherry,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Sherry,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Sherrys,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Sherry,,,,
69140,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Tequila,,,,,Food,Beverages,Alcoholic beverages,Spirits,Tequila,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Tequila,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Tequila,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Tequila,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Tequilas,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Tequila,,,,
69142,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Wermut,,,,,Food,Beverages,Alcoholic beverages,Spirits,Vermouth,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Vermut,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Vermút,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Wermut,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Vermouths,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Vermut,,,,
69132,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Wodka,,,,,Food,Beverages,Alcoholic beverages,Spirits,Vodka,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Vodka,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Vodka,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Wódki,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Vodkas,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Vodka,,,,
69157,Lebensmittel,Getränke,Alkoholische Getränke,Spirituosen,Whisky,,,,,Food,Beverages,Alcoholic beverages,Spirits,Whisky,,,,,Potraviny,Nápoje,Alkoholické nápoje,Lihoviny,Whisky,,,,,Potraviny,Nápoje,Alkoholické nápoje,Liehoviny,Whisky,,,,,Żywność,Napoje,Napoje alkoholowe,Mocne alkohole,Whisky,,,,,Alimentation,Boissons,Boissons alcoolisées,Spiritueux,Whiskys,,,,,Generi alimentari,Bevande,Bevande alcoliche,Liquori,Whisky,,,,
2401,Lebensmittel,Getränke,Alkoholische Getränke,Wein,,,,,,Food,Beverages,Alcoholic beverages,Wines,,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,,,,,,Żywność,Napoje,Napoje alkoholowe,Wina,,,,,,Alimentation,Boissons,Boissons alcoolisées,Vins,,,,,,Generi alimentari,Bevande,Bevande alcoliche,Vini,,,,,
69737,Lebensmittel,Getränke,Alkoholische Getränke,Wein,Fruchtwein,,,,,Food,Beverages,Alcoholic beverages,Wines,Fruit wine,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Ovocné víno,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Ovocné víno,,,,,Żywność,Napoje,Napoje alkoholowe,Wina,Wina owocowe,,,,,Alimentation,Boissons,Boissons alcoolisées,Vins,Vins de fruits,,,,,Generi alimentari,Bevande,Bevande alcoliche,Vini,Vini alla frutta,,,,
69698,Lebensmittel,Getränke,Alkoholische Getränke,Wein,Met,,,,,Food,Beverages,Alcoholic beverages,Wines,Mead,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Medovina,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Medovina,,,,,Żywność,Napoje,Napoje alkoholowe,Wina,Miody pitne,,,,,Alimentation,Boissons,Boissons alcoolisées,Vins,Hydromels,,,,,Generi alimentari,Bevande,Bevande alcoliche,Vini,Idromele,,,,
69705,Lebensmittel,Getränke,Alkoholische Getränke,Wein,Glühwein,,,,,Food,Beverages,Alcoholic beverages,Wines,Mulled wine,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Svařené víno,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Varené víno,,,,,Żywność,Napoje,Napoje alkoholowe,Wina,Wina grzane,,,,,Alimentation,Boissons,Boissons alcoolisées,Vins,Vins chauds,,,,,Generi alimentari,Bevande,Bevande alcoliche,Vini,Vin brulè,,,,
69125,Lebensmittel,Getränke,Alkoholische Getränke,Wein,Rotwein,,,,,Food,Beverages,Alcoholic beverages,Wines,Red wine,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Červené víno,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Červené víno,,,,,Żywność,Napoje,Napoje alkoholowe,Wina,Wina czerwone,,,,,Alimentation,Boissons,Boissons alcoolisées,Vins,Vins rouges,,,,,Generi alimentari,Bevande,Bevande alcoliche,Vini,Vini rossi,,,,
69133,Lebensmittel,Getränke,Alkoholische Getränke,Wein,Roséwein,,,,,Food,Beverages,Alcoholic beverages,Wines,Rosé wine,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Růžové víno,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Ružové víno,,,,,Żywność,Napoje,Napoje alkoholowe,Wina,Wina różowe,,,,,Alimentation,Boissons,Boissons alcoolisées,Vins,Vins rosés,,,,,Generi alimentari,Bevande,Bevande alcoliche,Vini,Vini rosati,,,,
69178,Lebensmittel,Getränke,Alkoholische Getränke,Wein,Süßwein,,,,,Food,Beverages,Alcoholic beverages,Wines,Sweet wine,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Sladké víno,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Sladké víno,,,,,Żywność,Napoje,Napoje alkoholowe,Wina,Wina słodkie,,,,,Alimentation,Boissons,Boissons alcoolisées,Vins,Vins doux,,,,,Generi alimentari,Bevande,Bevande alcoliche,Vini,Vini dolci,,,,
69130,Lebensmittel,Getränke,Alkoholische Getränke,Wein,Weißwein,,,,,Food,Beverages,Alcoholic beverages,Wines,White wine,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Bílé víno,,,,,Potraviny,Nápoje,Alkoholické nápoje,Víno,Biele víno,,,,,Żywność,Napoje,Napoje alkoholowe,Wina,Wina białe,,,,,Alimentation,Boissons,Boissons alcoolisées,Vins,Vins blancs,,,,,Generi alimentari,Bevande,Bevande alcoliche,Vini,Vini bianchi,,,,
2461,Lebensmittel,Getränke,Kaffees,,,,,,,Food,Beverages,Coffees,,,,,,,Potraviny,Nápoje,Káva,,,,,,,Potraviny,Nápoje,Káva,,,,,,,Żywność,Napoje,Kawy,,,,,,,Alimentation,Boissons,Cafés,,,,,,,Generi alimentari,Bevande,Caffè,,,,,,
5801,Lebensmittel,Getränke,Kaffees,Kaffeebohnen,,,,,,Food,Beverages,Coffees,Coffee beans,,,,,,Potraviny,Nápoje,Káva,Zrnková káva,,,,,,Potraviny,Nápoje,Káva,Zrnková káva,,,,,,Żywność,Napoje,Kawy,Ziarna kawy,,,,,,Alimentation,Boissons,Cafés,Grains de café,,,,,,Generi alimentari,Bevande,Caffè,Caffè in grani,,,,,
5781,Lebensmittel,Getränke,Kaffees,Kaffeekapseln,,,,,,Food,Beverages,Coffees,Coffee capsules,,,,,,Potraviny,Nápoje,Káva,Kávové kapsle,,,,,,Potraviny,Nápoje,Káva,Kávové kapsuly,,,,,,Żywność,Napoje,Kawy,Kapsułki do ekspresu,,,,,,Alimentation,Boissons,Cafés,Capsules de café,,,,,,Generi alimentari,Bevande,Caffè,Capsule di caffè,,,,,
5791,Lebensmittel,Getränke,Kaffees,Kaffeepads,,,,,,Food,Beverages,Coffees,Coffee pads,,,,,,Potraviny,Nápoje,Káva,Kávové pody,,,,,,Potraviny,Nápoje,Káva,Kávové pody,,,,,,Żywność,Napoje,Kawy,Kawa w saszetkach,,,,,,Alimentation,Boissons,Cafés,Dosettes de café,,,,,,Generi alimentari,Bevande,Caffè,Cialde di caffè,,,,,
5921,Lebensmittel,Getränke,Kaffees,Kaffeepulver,,,,,,Food,Beverages,Coffees,Ground coffee,,,,,,Potraviny,Nápoje,Káva,Mletá káva,,,,,,Potraviny,Nápoje,Káva,Kávový prášok,,,,,,Żywność,Napoje,Kawy,Kawy mielone,,,,,,Alimentation,Boissons,Cafés,Cafés moulus,,,,,,Generi alimentari,Bevande,Caffè,Caffè macinati,,,,,
5951,Lebensmittel,Getränke,Kaffees,Instant Kaffees,,,,,,Food,Beverages,Coffees,Instant coffees,,,,,,Potraviny,Nápoje,Káva,Instantní káva,,,,,,Potraviny,Nápoje,Káva,Instantné kávy,,,,,,Żywność,Napoje,Kawy,Kawy rozpuszczalne,,,,,,Alimentation,Boissons,Cafés,Cafés instantanés,,,,,,Generi alimentari,Bevande,Caffè,Caffè istantanei,,,,,
2541,Lebensmittel,Getränke,Kakaos,,,,,,,Food,Beverages,Drinking chocolates,,,,,,,Potraviny,Nápoje,Kakao,,,,,,,Potraviny,Nápoje,Kakao,,,,,,,Żywność,Napoje,Kakao,,,,,,,Alimentation,Boissons,Cacaos,,,,,,,Generi alimentari,Bevande,Cacao,,,,,,
69201,Lebensmittel,Getränke,Kakaos,Kakaopads & Kakaokapseln,,,,,,Food,Beverages,Drinking chocolates,Cocoa pads & cocoa capsules,,,,,,Potraviny,Nápoje,Kakao,Kakaové pody a kakaové kapsle,,,,,,Potraviny,Nápoje,Kakao,Kakaové pady a kakaové kapsuly,,,,,,Żywność,Napoje,Kakao,Kakao w torebkach i kapsułkach,,,,,,Alimentation,Boissons,Cacaos,Dosettes et capsules de cacao,,,,,,Generi alimentari,Bevande,Cacao,Capsule e cialde di cacao,,,,,
6621,Lebensmittel,Getränke,Kakaos,Kakaopulver,,,,,,Food,Beverages,Drinking chocolates,Cocoa powder,,,,,,Potraviny,Nápoje,Kakao,Kakaové prášky,,,,,,Potraviny,Nápoje,Kakao,Kakaové prášky,,,,,,Żywność,Napoje,Kakao,Kakao w proszku,,,,,,Alimentation,Boissons,Cacaos,Poudres de cacao,,,,,,Generi alimentari,Bevande,Cacao,Cacao in polvere,,,,,
6591,Lebensmittel,Getränke,Kakaos,Trinkschokoladen,,,,,,Food,Beverages,Drinking chocolates,Drinking chocolates,,,,,,Potraviny,Nápoje,Kakao,Horké čokolády,,,,,,Potraviny,Nápoje,Kakao,Horúce čokolády,,,,,,Żywność,Napoje,Kakao,Czekolady do picia,,,,,,Alimentation,Boissons,Cacaos,Chocolats à boire,,,,,,Generi alimentari,Bevande,Cacao,Cioccolate calde,,,,,
2491,Lebensmittel,Getränke,Alkoholfreie Getränke,,,,,,,Food,Beverages,Non-alcoholic beverages,,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,,,,,,,Żywność,Napoje,Napoje bezalkoholowe,,,,,,,Alimentation,Boissons,Boissons sans alcool,,,,,,,Generi alimentari,Bevande,Bevande analcoliche,,,,,,
6311,Lebensmittel,Getränke,Alkoholfreie Getränke,Energy-Drinks,,,,,,Food,Beverages,Non-alcoholic beverages,Energy drinks,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Energetické nápoje,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Energetické nápoje,,,,,,Żywność,Napoje,Napoje bezalkoholowe,Napoje energetyczne,,,,,,Alimentation,Boissons,Boissons sans alcool,Boissons énergisantes,,,,,,Generi alimentari,Bevande,Bevande analcoliche,Bevande energetiche,,,,,
6331,Lebensmittel,Getränke,Alkoholfreie Getränke,Fruchtsäfte,,,,,,Food,Beverages,Non-alcoholic beverages,Fruit juices,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Ovocné šťávy,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Ovocné šťavy,,,,,,Żywność,Napoje,Napoje bezalkoholowe,Soki owocowe,,,,,,Alimentation,Boissons,Boissons sans alcool,Jus de fruits,,,,,,Generi alimentari,Bevande,Bevande analcoliche,Succhi di frutta,,,,,
6161,Lebensmittel,Getränke,Alkoholfreie Getränke,Fruchtschorlen,,,,,,Food,Beverages,Non-alcoholic beverages,Fruit spritzers,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Ovocné střiky,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Ovocné striky,,,,,,Żywność,Napoje,Napoje bezalkoholowe,Woda sodowa z sokiem,,,,,,Alimentation,Boissons,Boissons sans alcool,Jus de fruit pétillants,,,,,,Generi alimentari,Bevande,Bevande analcoliche,Bibite alla frutta,,,,,
56351,Lebensmittel,Getränke,Alkoholfreie Getränke,Eistees,,,,,,Food,Beverages,Non-alcoholic beverages,Iced teas,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Ledové čaje,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Ľadové čaje,,,,,,Żywność,Napoje,Napoje bezalkoholowe,Mrożona herbata,,,,,,Alimentation,Boissons,Boissons sans alcool,Thés glacés,,,,,,Generi alimentari,Bevande,Bevande analcoliche,Tè freddi,,,,,
69764,Lebensmittel,Getränke,Alkoholfreie Getränke,Instant Getränkepulver,,,,,,Food,Beverages,Non-alcoholic beverages,Instant drink mixes,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Instantní nápoj v prášku,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Instantný nápoj v prášku,,,,,,Żywność,Napoje,Napoje bezalkoholowe,Napoje w proszku,,,,,,Alimentation,Boissons,Boissons sans alcool,Boissons instantanées en poudre,,,,,,Generi alimentari,Bevande,Bevande analcoliche,Bevande istantanee in polvere,,,,,
62201,Lebensmittel,Getränke,Alkoholfreie Getränke,Nektare,,,,,,Food,Beverages,Non-alcoholic beverages,Juice drinks,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Nektary,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Nektáre,,,,,,Żywność,Napoje,Napoje bezalkoholowe,Nektary,,,,,,Alimentation,Boissons,Boissons sans alcool,Nectars,,,,,,Generi alimentari,Bevande,Bevande analcoliche,Nettare,,,,,
6181,Lebensmittel,Getränke,Alkoholfreie Getränke,Mineralwasser,,,,,,Food,Beverages,Non-alcoholic beverages,Mineral waters,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Minerální vody,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Minerálne vody,,,,,,Żywność,Napoje,Napoje bezalkoholowe,Wody mineralne,,,,,,Alimentation,Boissons,Boissons sans alcool,Eaux minérales,,,,,,Generi alimentari,Bevande,Bevande analcoliche,Acque minerale,,,,,
65351,Lebensmittel,Getränke,Alkoholfreie Getränke,Sonstige alkoholfreie Getränke,,,,,,Food,Beverages,Non-alcoholic beverages,Miscellaneous alcohol-free beverages,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Jiné nealkoholické nápoje,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Iné nealkoholické nápoje,,,,,,Żywność,Napoje,Napoje bezalkoholowe,Pozostałe napoje bezalkoholowe,,,,,,Alimentation,Boissons,Boissons sans alcool,Autres boissons non alcoolisées,,,,,,Generi alimentari,Bevande,Bevande analcoliche,Altre bevande analcoliche,,,,,
6271,Lebensmittel,Getränke,Alkoholfreie Getränke,Softdrinks,,,,,,Food,Beverages,Non-alcoholic beverages,Soft drinks,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Nealko nápoje,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Nealko nápoje,,,,,,Żywność,Napoje,Napoje bezalkoholowe,Soft drinki,,,,,,Alimentation,Boissons,Boissons sans alcool,Boissons non alcoolisées,,,,,,Generi alimentari,Bevande,Bevande analcoliche,Soft drink,,,,,
6191,Lebensmittel,Getränke,Alkoholfreie Getränke,Sirups,,,,,,Food,Beverages,Non-alcoholic beverages,Syrups,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Sirupy,,,,,,Potraviny,Nápoje,Nealkoholické nápoje,Sirupy,,,,,,Żywność,Napoje,Napoje bezalkoholowe,Syropy,,,,,,Alimentation,Boissons,Boissons sans alcool,Sirops,,,,,,Generi alimentari,Bevande,Bevande analcoliche,Sciroppi,,,,,
2481,Lebensmittel,Getränke,Tees,,,,,,,Food,Beverages,Teas,,,,,,,Potraviny,Nápoje,Čaje,,,,,,,Potraviny,Nápoje,Čaje,,,,,,,Żywność,Napoje,Herbaty,,,,,,,Alimentation,Boissons,Thés,,,,,,,Generi alimentari,Bevande,Tè,,,,,,
6031,Lebensmittel,Getränke,Tees,Lose Tees,,,,,,Food,Beverages,Teas,Loose-leaf teas,,,,,,Potraviny,Nápoje,Čaje,Sypané čaje,,,,,,Potraviny,Nápoje,Čaje,Sypané čaje,,,,,,Żywność,Napoje,Herbaty,Herbaty sypane,,,,,,Alimentation,Boissons,Thés,Thés en vrac,,,,,,Generi alimentari,Bevande,Tè,Tè sfusi,,,,,
6041,Lebensmittel,Getränke,Tees,Teebeutel,,,,,,Food,Beverages,Teas,Tea bags,,,,,,Potraviny,Nápoje,Čaje,Sáčkové čaje,,,,,,Potraviny,Nápoje,Čaje,Čajové vrecúška,,,,,,Żywność,Napoje,Herbaty,Herbaty w torebkach,,,,,,Alimentation,Boissons,Thés,Sachets de thé,,,,,,Generi alimentari,Bevande,Tè,Bustine di tè,,,,,
6091,Lebensmittel,Getränke,Tees,Teekapseln,,,,,,Food,Beverages,Teas,Tea capsules,,,,,,Potraviny,Nápoje,Čaje,Čajové kapsle,,,,,,Potraviny,Nápoje,Čaje,Čajové kapsuly,,,,,,Żywność,Napoje,Herbaty,Herbata w kapsułkach,,,,,,Alimentation,Boissons,Thés,Capsules de thé,,,,,,Generi alimentari,Bevande,Tè,Capsule di tè,,,,,
1391,Lebensmittel,Käse & Milchprodukte,,,,,,,,Food,Cheese & dairy products,,,,,,,,Potraviny,Sýry a mléčné výrobky,,,,,,,,Potraviny,Syry a mliečne výrobky,,,,,,,,Żywność,Sery i produkty mleczne,,,,,,,,Alimentation,Fromages et produits laitiers,,,,,,,,Generi alimentari,Formaggi e prodotti caseari,,,,,,,
