category_id,breadcrumb,ebay_category_id
6556374,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Kupplungszüge,180403
6556375,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Kupplungszylinder,180404
6556376,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Schaltwegverkürzung,175556
6556377,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Sonstige,133190
6556378,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Sport-Kupplungssätze,175554
6556379,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sport-Getriebe > Sport-Schwungscheiben,175553
6551538,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung,180386
6556380,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Blattfeder,180393
6556381,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Buchsen,180390
6556382,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Domlager,180391
6556383,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Domstreben,70174
6556384,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Federungsset,180396
6556385,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Höherlegungsfedern,180394
6556386,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Luft- & Hydraulikfederung,180387
6556387,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Querlenker,180392
6556388,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Radlager,180389
6556389,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Servopumpen,180395
6556390,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Sonstige,180399
6556391,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Sport-Gewindefahrwerk,175545
6556392,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Sport-Stoßdämpfer,70139
6556393,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Spurstangen & -köpfe,180398
6556394,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Stabilisatoren,180397
6556395,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Tieferlegungsfedern,44143
6556396,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Sportfederung > Traggelenke,180388
6551539,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen,133192
6556397,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Glühkerzen,180418
6556398,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Sonstige,180424
6556399,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Zündkabel,180421
6556400,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Zündkerzen,180423
6556401,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Zündschlösser,180422
6556402,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Zündspulen,180419
6556403,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Zündungssätze,180420
6556404,Auto & Motorrad: Teile > Auto-Tuning & -Styling > Zünd- & Glühanlagen > Zündverteiler,180417
6551095,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik",38635
6551541,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Auto-Hi-Fi-Raritäten",96370
6551542,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment",171101
6556405,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Auto DVD Player",122188
6556407,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Autoradios",174119
6556409,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > CD & DVD Wechsler",169382
6556411,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Equalizers",38643
6556412,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > FM Transmitter",179678
6556413,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Frequenzweichen",14273
6556414,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Komplettanlagen",14268
6556415,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Lautsprecher",179671
6556416,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Multimedia Player",258035
6556417,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Signalprozessoren",169389
6556418,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Sonstige",169473
6556419,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Subwoofer",38771
6556420,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Autoentertainment > Verstärker",21647
6551543,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bastler- & defekte Radios",14262
6551544,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher",138854
6556421,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Adapterringe",57290
6556422,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Bezugsstoffe",138855
6556423,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Dämmmaterialien",138856
6556424,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Gitter & Schutzeinrichtungen",138857
6556425,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Komplette Soundboards",38770
6556426,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Leergehäuse",179669
6556427,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Bauzubehör für Subwoofer & Lautsprecher > Sonstige",179670
6551545,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik",169321
6556428,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Alarmanlagen",75329
6556429,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Autoschlüssel & Fernbedienungen",53908
6556430,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Dashcams",174121
6556431,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Einschlafwarner",185021
6556433,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Elektronische Wegfahrsperren",173712
6556434,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Ortungssysteme",173713
6556435,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Remote Entry Systeme",184651
6556436,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Remote Start Systeme",184652
6556437,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Dashcams, Alarmanlagen & Sicherheitstechnik > Sonstige",169335
6551546,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör",169423
6556438,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Ausbauwerkzeuge",184626
6556439,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Bildschirme",169395
6556440,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Blitzer- & Radarwarner",184978
6556441,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Bluetooth- & Freisprechanlagen",38759
6556442,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Einbaurahmen & Radioblenden",96371
6556443,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Head-Up Displays (HUDs)",185017
6556444,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Kabel & Verlängerungskabel",169347
6556445,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Kondensatoren",169350
6556446,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Kopfhörer",174120
6556447,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Radiofernbedienungen",61012
6556448,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Rückspiegel Monitore",184619
6556449,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Sonstige",38642
6556450,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Spannungswandler",169391
6556451,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > TV Tuner",185019
6556452,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Elektronikzubehör > Verstärkerteile & -zubehör",184977
6551547,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte",139835
6556453,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > Einbau-Navigationsgeräte",38776
6556454,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör",169366
6561873,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Adapter & Ladegeräte",169367
6561874,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Antennen",169368
6561875,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Displayschutzfolien",169374
6561876,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Ersatzbatterien",184624
6561877,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Ersatzbildschirme",184625
6561878,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Konsolen & Halterungen",60999
6561879,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Schalen & Schutzhüllen",169370
6561880,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > GPS- & Navigationszubehör > Sonstige",169375
6556455,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > Navigationssoftware & Karten",184980
6556457,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > Sonstige",139838
6556458,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > GPS & Navigationsgeräte > Tragbare Navigationsgeräte",184979
6551548,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung",179672
6556460,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Adapter & Stecker",179673
6556461,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Audio Schnittstellenkabel",174118
6556462,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Kabel & Kabelbäume",179675
6556463,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Kabelschuhe & Verbinder",179676
6556464,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Lenkradfernbedienungsadapter",174122
6556465,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Relais",169324
6556466,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Sicherungen & Sicherungshalterungen",169358
6556467,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Sonstige",179677
6556468,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Klemmen & Verkabelung > Verteilerblöcke",169357
6551549,"Auto & Motorrad: Teile > Autoelektronik, GPS & Sicherheitstechnik > Sonstige",185012
6551096,Auto & Motorrad: Teile > Autoteile & Zubehör,6030
6551550,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile,180143
6556469,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Abschleppstangen,180144
6556470,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhänger-Bremssteuergeräte,33570
6556471,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerkupplungen & Komplettsätze,33653
6556472,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör,262233
6561881,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör > Abreißseile & Sicherungsketten,262235
6561882,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör > Abschleppseile,61960
6561883,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör > Anhängerschlösser,184629
6561884,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör > Deichselverlängerungen & -adapter,262234
6561885,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör > Gewichtsverteilungen & Stabilitätskontrollen,262236
6561886,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Anhängerzubehör > Sonstige,262237
6556473,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Aufsteckspiegel,173832
6556474,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Elektrosätze,38789
6556475,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Kugelköpfe,180145
6556476,Auto & Motorrad: Teile > Autoteile & Zubehör > Anhängerkupplungen & Abschleppteile > Sonstige,38790
6551551,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme,33605
6556477,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Abgasdichtungen,261898
6556478,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Abgaskrümmer,33632
6556479,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Abgasnachbehandlungsteile,262142
6556480,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Abgasrückführungsventile & -teile,33607
6556481,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Auspuffanlagen & Kits,33630
6556482,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Auspuffdichtungen,33666
6556483,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Auspuffrohre & -endrohre,33633
6556484,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Bypass Ventile,33606
6556485,"Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Hitzeschilder, Hüllen & Muffen",174044
6556486,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Katalysatoren,33629
6556487,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Kraftstoffdampfkanister,261899
6556488,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Lambdasonden & O2-Sensoren,63276
6556490,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Magnetventile,261897
6556491,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Montageteile für Abgassysteme,262143
6556492,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Partikelfilter,174028
6556493,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Schalldämpfer & Resonatoren,33636
6556494,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Schalter,262144
6556495,"Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Schellen, Klemmen, Flansche & Montageteile",33634
6556496,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Sekundärluftpumpen,33610
6556497,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Sonstige,46097
6551552,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik,33572
6556498,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Anlasser,177699
6556499,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Anlasserteile,177700
6556500,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Batterien,179846
6556501,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Batteriezubehör,33575
6556502,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > ECUs & Steuergeräte,33596
6556503,"Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Kabel, Kabelbäume & Steckverbinder",179847
6556504,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Lichtmaschinen & Generatoren,177697
6556506,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Lichtmaschinen- & Generatorteile,177698
6556507,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Relais,262222
6556508,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Sicherungen & Sicherungsboxen,262221
6556509,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Sonstige,33578
6556511,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoelektrik > Spannungsregler,33577
6551553,Auto & Motorrad: Teile > Autoteile & Zubehör > Autoreifen & Felgen,33743
