id;auftrag_id;carrier;tracking;status;erstellt_am
018nzNsiLTNldakPOGI3;kaufland__M4G9W55;dp;A0062B01C50000000353;ausstehend;2026-04-27T10:06:17.075Z
04J6O3EIbIurhY2VR8pc;ebay__20-14666-38753;dpd;01596814722284;Delivered;2026-05-26T08:23:50.255Z
04TQeqcF3fUGrAZVptmJ;ebay__19-14610-74026;dp;A0062B01C500000008B1;Delivered;2026-05-12T10:12:19.628Z
06Z1FonQlbaUHe2s6s2L;30248494;dpd;01596818444792;Delivered;2026-03-10T01:06:00.031Z
08NlkUVDZyAhz6Dtf4cS;ebay__07-14622-46378;dp;A0062B01C50000000884;Delivered;2026-05-11T11:48:04.831Z
09LMVepqEBNU88jBQgAe;31709575;dpd;01596819520146;Delivered;2026-03-10T01:04:02.798Z
0BaVDcIkUcb20FWQY4kc;ebay__23-14441-81606;dpd;01596811942020;Delivered;2026-04-05T15:16:42.925Z
0CEs9GJeKUteTdHFOOOr;ebay__11-14642-42084;dpd;01596814238728;Delivered;2026-05-16T14:55:57.124Z
0EVrz90JKVuvJofsqORd;kaufland__MK175T5;dhl_de;00340434887954500882;Delivered;2026-05-21T16:00:26.610Z
0Eem6D6Vfoav3bL590pi;ebay__14-14724-05697;dpd;01596815336008;Delivered;2026-06-05T12:09:14.535Z
0GHcZlQEoIlGuIANPzRK;29761161;dpd;01596818080821;Delivered;2026-03-10T01:06:25.939Z
0HWdcScKWJMfP3bTmDrU;ebay__15-14701-39194;dhl_de;00340434887954500967;Delivered;2026-06-01T12:09:10.933Z
0KJJVwZhUjwG40QyTrUL;ebay__25-14679-83612;dpd;01596815007517;Delivered;2026-05-31T12:51:43.141Z
0R29D01H4T7sLEWDrcHt;30222927;dpd;01596818348798;Ready to send;2026-03-10T01:06:03.497Z
0SHMhcd7JA7NJ0VRXorL;kaufland__MXD4G95;dpd;01596811925235;Delivered;2026-04-03T11:07:08.970Z
0YKkzpicaLS3qOwIIXZh;30236867;dpd;01596818349886;Delivered;2026-03-10T01:06:03.292Z
0e2z95xUBlboaeMDTgFW;31871693;dhl_de;00340434887954500097;Delivered;2026-03-10T01:04:01.514Z
0gjZpwVd6OtE3RHwP2kt;kaufland__M1WQCT5;dpd;01596814586694;Delivered;2026-05-21T16:10:44.831Z
0grGwr7afYz2eoiRpywc;30657751;dpd;01596818729817;Delivered;2026-03-10T01:05:37.633Z
0hzFMMH81b7lRtsNEntH;ebay__23-14776-71304;dpd;01596816182361;Delivered;2026-06-22T08:03:52.277Z
0rY8lY4AdWRUFscx6KRR;ebay__20-14530-14723;dhl_de;00340433917162400115;Delivered;2026-04-27T10:23:24.938Z
0tFRuNCfTYjS5sJkVyjK;ebay__16-14725-89083;dpd;01596815438768;Delivered;2026-06-08T10:45:10.685Z
0xi5QEjrkhiNNLGYA8t5;kaufland__MFFEQT5;dpd;01596814497306;Delivered;2026-05-20T11:05:22.414Z
11AtXsug48ptEu3qQ5XV;kaufland__M564PB5;dp;A0062B01C500000003D8;Delivered;2026-04-28T18:55:49.705Z
19JeSuPyBBpybwpAQ5G6;ebay__16-14408-95592;dpd;01596811511624;Delivered;2026-03-26T16:03:13.378Z
1DXR1aMxqJIdD899p0U1;kaufland__M435W55;dp;A0062B01C50000000375;Delivered;2026-04-27T10:09:15.541Z
1IEJ8Mtte3u2bRD1FfHb;ebay__01-14724-20809;DP;;problem;2026-06-01T12:05:43.126Z
1J6z1RaGt5ZmzD2BNbwS;ebay__08-14484-24624;dpd;01596812268705;Delivered;2026-04-10T11:45:36.494Z
1Qqf3zywTQVQVWVORrwx;31180684;dpd;09447010153192;Delivered;2026-03-10T01:04:37.254Z
1W5uRrOrjulc68ay9aXl;31685397;dpd;01596819519578;Delivered;2026-03-10T01:04:03.777Z
1aMjAFY1Y1hXbinHYgXF;ebay__06-14719-96316;dpd;01596815186167;Awaiting customer pickup;2026-06-02T14:48:12.656Z
1bomvfw7DwlyJxQ5MsVf;ebay__27-14471-97377;dpd;01596812537969;ausstehend;2026-04-15T10:18:12.004Z
1ebn05CDG9oZTHfTXvbb;ebay__13-14462-14152;dpd;01596811961410;Delivered;2026-04-06T17:13:23.103Z
1lZFkrj9PIckYhnggrUS;ebay__26-14434-87001;DPD;;problem;2026-04-05T15:03:22.611Z
1nrucF4wRKEilq4vohFf;kaufland__M9G5G55;dp;A0062B01C50000000203;Delivered;2026-04-23T12:33:04.193Z
21oqfKa2HgbwBMuiAkZs;31170546;dhl_de;00340434518154897129;Delivered;2026-03-10T01:04:41.563Z
22Jl3MwkA4BzyxBCwSN1;kaufland__MUCZZ55;dp;A0062B01C500000002D7;ausstehend;2026-04-27T09:58:48.577Z
26QMvPKG5alF9qSChz63;31164440;dpd;;Announcement failed;2026-03-10T01:04:38.938Z
28BrnX7xsIuACvX59qlO;kaufland__MCXDFB5;dp;A0062B01C500000005A3;Delivered;2026-05-03T09:05:41.810Z
2CNCHZZJMZ9HobJPrkHN;ebay__03-14735-26586;dp;A0062B01C50000000B86;Delivered;2026-06-05T11:35:49.408Z
2FXZz3OHNjhMG0A66wPk;ebay__21-14604-29652;dhl_de;00340434887954500851;Awaiting customer pickup;2026-05-11T12:02:58.833Z
2JXm0OWWkeVxvdMvl4wL;ebay__26-14576-27982;dpd;01596813746503;Delivered;2026-05-06T12:57:21.750Z
2KHqbXCnJTimifG5TOqV;kaufland__MU3X895;dpd;01596811941993;Delivered;2026-04-05T15:10:41.780Z
2NScNMh6jtlhP1mN7mDb;ebay__14-14702-61828;dpd;01596815096600;Delivered;2026-06-01T11:56:46.015Z
2PjVLnovQE5ZkK3ai5bG;30628135;dpd;01596818729566;Delivered;2026-03-10T01:05:37.839Z
2TCG3nT2PpWtrB58GTKO;ebay__16-14570-02088;dpd;01596813453755;Delivered;2026-05-03T09:32:32.253Z
2al8vBpEJjRuMCNh3xYD;kaufland__MK549Q5;dpd;01596812270112;Delivered;2026-04-10T12:09:09.232Z
2cUmoAOsCvxtZNp6jMLd;30931627;dpd;01596818908818;Delivered;2026-03-10T01:05:02.555Z
2nIZEWbrsA5wyC2sg3dG;ebay__27-14724-77352;dpd;01596815617669;Delivered;2026-06-10T16:28:05.886Z
2nKbnxo3h57L4M3X8S6t;31324629;dpd;01596819242617;Delivered;2026-03-10T01:04:36.358Z
2nQNDbVFKqONaoJVbt6i;kaufland__MWXABT5;dhl_de;00340434887954500875;Delivered;2026-05-21T15:57:47.524Z
2w1PqhQ6rRhfi49ImDa2;ebay__23-14615-89480;dhl_de;00340433917162400337;Awaiting customer pickup;2026-05-15T12:30:42.005Z
2xS2g2nkXBtR6NpdjxeC;29923283;dpd;01596818135242;Delivered;2026-03-10T01:06:25.512Z
31k8ituylkvowwyySBQz;OmrgMM6C3KXJZh3nLVqw;dpd;01596811002741;Delivered;2026-03-18T11:15:11.218Z
37yUGkVE5ZasLIVMkrv2;ebay__07-14735-40188;dhl_de;00340434887954501001;Delivered;2026-06-05T12:18:16.087Z
3CptjAynKAgwQBuxEBzF;ebay__18-14583-95160;dp;A0062B01C50000000730;Delivered;2026-05-06T12:52:29.338Z
3DTzSDY1EzJ0kDrnwMt1;ebay__04-14596-97779;DPD;;problem;2026-05-04T10:02:31.221Z
3DsZxMSXzYD8mZiKPbyQ;ebay__21-14649-90508;dhl_de;00340433917162400429;Delivered;2026-06-09T13:30:21.820Z
3EiFy51QojvmxxVE8BNW;31164440;dpd;;Announcement failed;2026-03-10T01:04:37.920Z
3F0P9UN9mckwkp4VpYQi;ebay__22-14519-83923;dp;A0062B01C500000001E6;Delivered;2026-04-22T11:28:41.773Z
3Qgkd8HlfihMyb8ymLxn;33389889;DHL;00340433917162400085;ausstehend;2026-03-13T16:47:22.585Z
3URvzky887WSKKOXYr0f;ebay__17-14454-49092;dp;A0062B01C50000000064;ausstehend;2026-04-06T17:03:58.677Z
3YsXRUEjuHwbwcF6XFPV;kaufland__MUYLS55;dhl_de;00340434887954500738;Delivered;2026-04-23T11:38:42.447Z
3ejHLYZ82As9hMeA1OwX;32193004;dhl_de;00340434887954500196;Delivered;2026-03-10T01:03:40.315Z
3jQpGS5A9ot7gvjZrvrq;kaufland__MKW69C5;DP;;cancelled;2026-05-11T12:03:06.204Z
3lGUhUp7O8TesmGGMRXW;ebay__17-14624-79298;DHL;00340433917162400351;Delivered;2026-05-15T12:54:43.553Z
3pampgs0O0aEcQ38SsuM;ebay__21-14614-75188;dhl_de;00340433917162400344;Awaiting customer pickup;2026-05-15T12:42:17.067Z
40aHGH4FcritbApbJPsy;kaufland__MTSYL55;dpd;01596813024254;Delivered;2026-04-23T12:06:29.903Z
43K8u5DcbjCqDL9iW91O;kaufland__MLGCX95;dp;A0062B01C500000000B0;Delivered;2026-04-06T17:10:55.388Z
43jkx0cpvSqduqnyJBin;31529909;dpd;01596819381705;Delivered;2026-03-10T01:04:25.893Z
43jxhWknImZLBBPDU0to;kaufland__MRLKZB5;dp;A0062B01C50000000749;Delivered;2026-05-06T13:37:06.158Z
45j5POiyI9FGwi7a2AlB;kaufland__MLZBSC5;dhl_de;00340433917162400320;Delivered;2026-05-15T12:26:53.370Z
4BcMTBCHrNjUeWB0TefR;ebay__27-14437-44327;dhl_de;00340434887954500684;cancelled;2026-04-07T12:44:17.812Z
4IxYqbK8hZPqAtnmLnW1;ebay__14-14710-39243;dp;A0062B01C50000000ADB;Delivered;2026-06-02T13:55:59.417Z
4R26ifpDeTQX5nR29wU6;ebay__01-14724-20809;dhl_de;00340434887954500950;ausstehend;2026-06-01T12:03:56.578Z
4ReOS9dQQ58K1pTrEqL8;kaufland__MYPYQB5;dp;A0062B01C50000000458;Delivered;2026-04-29T08:20:06.291Z
4W6ztsUWwrHeMq3fg2p2;ebay__27-14556-69494;dp;A0062B01C500000005DC;Delivered;2026-05-03T09:15:18.323Z
4YA9dHdqSTIVuqTAcuiv;ebay__22-14447-46932;dpd;01596811961582;Delivered;2026-04-06T17:18:30.539Z
4YucVkUIG50miMISgkqR;kaufland__M3ZZSQ5;dpd;01596812632271;Delivered;2026-04-16T15:14:50.418Z
4dtQOKOU1G1rhu8nEXHk;33091261;dpd;01596810535556;Ready to send;2026-03-10T17:06:16.632Z
4fcAkiXS42ai7w5qBLMt;ebay__04-14561-60720;dp;A0062B01C500000002CE;ausstehend;2026-04-27T09:56:14.022Z
4mOjNxc2RuwHe7NxCS2p;ebay__16-14525-45108;dp;;cancelled;2026-04-21T14:20:40.868Z
4oMdLKCW2tiRrUtEJQWm;31157986;dpd;01596819148084;Delivered;2026-03-10T01:04:41.176Z
53aaQu0YaMpgjARvDSpF;33127936;dpd;01596810535581;Ready to send;2026-03-10T17:06:16.572Z
58D0nTNuGC7cHH4vs8Fy;ebay__01-14444-70677;dhl_de;00340434887954500615;cancelled;2026-03-30T10:51:05.063Z
5H3O4KEh3FzvrLQog6IA;ebay__26-14488-75696;dp;A0062B01C50000000199;Delivered;2026-04-17T12:57:17.944Z
5I84bVHDGP8H2DZahvpI;ebay__22-14522-39995;dpd;01596813022858;Delivered;2026-04-23T11:50:33.499Z
5IIjzMWrAozhIivixfgO;ebay__03-14733-66376;dpd;01596815257029;Delivered;2026-06-03T14:24:03.779Z
5JFB0YKPKjsZZDmlMADX;31018220;dpd;01596819010362;Delivered;2026-03-10T01:04:42.369Z
5MUsLEmfxbWpJE0heVA1;31302015;dpd;01596819243632;Delivered;2026-03-10T01:04:28.098Z
5TdTM5hR1BKTSwECH6PV;31164440;dpd;;Announcement failed;2026-03-10T01:04:37.573Z
5d4BsCEmsPbudkb4x3ky;30712900;dpd;01596818753420;Delivered;2026-03-10T01:05:36.348Z
5eSEUvXFjlrZIOCK917Z;ebay__09-14482-30265;dpd;01596812269442;ausstehend;2026-04-10T11:57:10.925Z
5ecqzcQr2hpaduacRKYl;kaufland__MFLH7U5;DP;;problem;2026-06-02T13:54:41.830Z
5gFRVLRbApN9IsHrknnA;kaufland__MRPUYC5;dpd;01596814337184;Delivered;2026-05-18T11:47:48.656Z
5hc5mqHrsqLReIclWS7q;ebay__25-14524-15999;dhl_de;00340433917162400184;Delivered;2026-04-27T11:10:41.384Z
5lXfh8i3JfNBZOljMmYr;30252533;dpd;01596818445318;Delivered;2026-03-10T01:05:56.032Z
5opxwjtdhNC8hw3LeEMr;kaufland__MS7BZC5;dhl_de;00340434887954500868;Delivered;2026-05-18T11:27:55.857Z
5pFXhgRsumJhzEhD0icm;ebay__13-14456-41033;dhl_de;00340434887954500660;Delivered;2026-04-05T15:44:33.160Z
5zP6hy59M6I7vecq0yxp;ebay__19-14638-49005;dhl_de;00340433917162400368;Awaiting customer pickup;2026-05-18T11:43:52.667Z
5zxtKkUZFAEjj0RimxtB;ebay__23-14477-20262;dpd;01596812368114;cancelled;2026-04-13T10:08:52.080Z
65eGbkhrR3GoEA8ZiCrf;ebay__23-14439-38436;DPD;;problem;2026-04-05T15:44:38.742Z
6CtP1mHPncIviCJ9nizw;ebay__20-14554-00541;dp;A0062B01C5000000048C;Delivered;2026-04-29T12:40:59.747Z
6J9LKQt7GFfty453Ofer;kaufland__MULXFB5;dp;A0062B01C500000005B6;Delivered;2026-05-03T09:07:38.582Z
6hUgmb9OLYmnKerwogzL;29908389;dpd;01596818136616;Delivered;2026-03-10T01:06:14.331Z
6mcjGeP121bKYj2Sk6eP;30364313;dpd;01596818446014;Delivered;2026-03-10T01:05:53.133Z
6p2f9eL7SPSBzX7dwrJ8;Q4GuOCVu1TEWmxxTLolK;dhl_de;;problem;2026-03-18T12:23:57.763Z
6qN6pXX39mQ2JCfVKIzi;kaufland__MB7ZSQ5;DP;;problem;2026-04-13T17:26:44.943Z
6rJTlEGDlz8GBvYZoKJJ;ebay__20-14718-16497;dp;A0062B01C50000000BC0;Delivered;2026-06-08T11:03:49.048Z
6s3BS6jq2OhbQrv620JL;ebay__01-14674-86863;dpd;01596814498506;Delivered;2026-05-20T11:17:20.109Z
6sW6s2OeNw8gJohKEPmd;ebay__19-14676-74130;dp;A0062B01C500000009CD;Delivered;2026-05-28T08:59:41.030Z
78EzzrPSC7aS9afqBLYU;33127936;dhl_de;00340434887954500363;cancelled;2026-03-10T16:13:46.614Z
78kXuju0ugwV7q9qrqFc;ebay__12-14481-49136;dp;A0062B01C500000000E9;Delivered;2026-04-11T11:47:26.209Z
7Cs9t4vxCKmPdsMw3b92;ebay__25-14690-25782;dpd;01596815184780;Delivered;2026-06-02T14:09:16.605Z
7K7a0uBtELMLpNOhHRJU;30677672;dpd;01596818730890;Delivered;2026-03-10T01:05:37.414Z
7OiKQCBOxGosgV2OeuAI;ebay__13-14782-13602;DHL;;cancelled;2026-06-18T13:46:53.393Z
7RATTPATY9nZlUeOuzCw;kaufland__MXWSG55;dhl_de;00340434887954500752;cancelled;2026-04-23T12:56:26.626Z
7Rr539JUccXsa7QnPJuj;kaufland__MPAYGB5;dp;A0062B01C50000000619;Delivered;2026-05-03T12:52:04.239Z
7dM9d3s5ibPy5QfJQ75s;ebay__22-14568-84170;dpd;01596813534993;Delivered;2026-05-04T09:41:24.276Z
7dgwNNbL4awqUYodxH2S;31736297;dhl_de;00340434887954500042;Delivered;2026-03-10T01:04:02.288Z
7ecEOOwqRWZGuuh71NXw;30334065;dpd;01596818457646;Delivered;2026-03-10T01:05:42.035Z
7fUClCqMSqOU4kiRmvKh;31854860;dhl_de;00340434887954500103;Delivered;2026-03-10T01:04:01.396Z
7hRysAUHgI1pqqlVHlLu;30208731;dpd;01596818348553;Delivered;2026-03-10T01:06:03.860Z
7hWccGP4WyT9zNUfCkX0;ebay__01-14575-80717;dp;A0062B01C50000000414;Delivered;2026-04-28T19:03:22.682Z
7hmjczhQJUSgk4hN1vgi;31831865;dpd;01596819626276;Delivered;2026-03-10T01:04:01.202Z
7mOBRZXXF7A6zDRnIR4H;kaufland__M6LGGB5;dp;A0062B01C5000000060A;Delivered;2026-05-03T11:18:44.179Z
7vrSSi1LdEfo01Vbc8SR;ebay__24-14448-81777;dp;A0062B01C50000000028;Delivered;2026-04-04T12:36:57.775Z
7zbyimNaIF9aHU3Ps5Or;ebay__16-14686-82209;dp;A0062B01C50000000A65;Delivered;2026-05-31T12:21:04.505Z
81xAtPceDn0AyUQINoJN;ebay__17-14580-35780;dhl_de;00340433917162400221;Delivered;2026-05-04T13:36:48.588Z
85M2b1u9xznQaDsRsjTP;ebay__25-14432-03395;dpd;01596811935066;Delivered;2026-04-04T13:14:38.790Z
8CU3ZmhV2ubdnY7hF4ob;ebay__04-14596-97779;DPD;;problem;2026-05-04T10:02:31.495Z
8CyyMtVIbttwzmWDGFuv;ebay__13-14600-03055;dpd;01596813818354;Delivered;2026-05-07T13:00:46.577Z
8FNDW1HZQZ7A6ZuqezvB;o3nkUxSp4plBEszaH2A6;dhl_de;;problem;2026-03-18T12:13:37.083Z
8FRtXJEdmCbylYZ6gQ00;31610708;dpd;01596819461249;Delivered;2026-03-10T01:04:25.436Z
8Nn5PDKVX1osgsHUe9zH;kaufland__MF3W3B5;dp;A0062B01C500000003EB;Delivered;2026-04-28T18:56:34.412Z
8Q0fJ6galtRUBdg2nRwo;kaufland__MYB3495;dhl_de;00340434887954500547;Delivered;2026-03-28T12:53:25.050Z
8QlOmrWrakQZJkWMzmdR;kaufland__MWPDKB5;dp;A0062B01C5000000063F;Delivered;2026-05-04T10:43:08.725Z
8SsX3NpgcCWCDv7N4lx2;ebay__17-14454-19273;dp;A0062B01C500000000A5;Delivered;2026-04-06T17:09:43.243Z
8Y0vMNkx9ncPEZyelJzV;ebay__23-14477-20262;dpd;01596812369108;Delivered;2026-04-13T10:14:41.549Z
8aZxAJrCBaomjsCmKNPq;31164440;dpd;;Announcement failed;2026-03-10T01:04:40.403Z
8fZ1JtN3o8CMCW8GuMO9;o3nkUxSp4plBEszaH2A6;dhl_de;;problem;2026-03-18T11:37:37.109Z
8rDndfKmIvtqjPbyBBIX;ebay__20-14584-70491;dpd;01596813747388;Delivered;2026-05-06T13:12:21.195Z
8rXDnLXxXgYNBOINthcR;ebay__12-14441-12454;dpd;01596811856006;Delivered;2026-04-01T14:31:35.928Z
8t843G9YRIBb3AfbzM6Q;40iT4bjgkm5UPsI8VhFW;DPD;;problem;2026-03-24T18:12:09.815Z
95XEBSVzNdtm9n49p4le;30861485;dpd;01596818851346;Delivered;2026-03-10T01:05:06.532Z
96ytNpN3BFohfwPd5yhT;ebay__10-14430-11653;dhl_de;00340434887954500578;cancelled;2026-03-30T10:39:13.188Z
9EJpqLsfofBkFetmIpPR;30258729;dpd;01596818443988;Delivered;2026-03-10T01:06:03.044Z
9OpEfC8sqk4CVJUHU5Ni;ebay__21-14649-90508;dpd;01596815538054;cancelled;2026-06-09T13:29:42.975Z
9dGps3PzjcTKCct5d2JT;ebay__06-14772-14988;dpd;01596815807704;Delivered;2026-06-15T08:23:58.311Z
9h72rV6EBQRP2Ssg8c6n;ebay__24-14732-36843;dp;A0062B01C50000000BB3;Delivered;2026-06-08T11:00:56.835Z
9kLKduvIWpLjhYIaJEKt;ebay__07-14709-71944;dpd;01596815008311;Delivered;2026-05-31T13:35:35.620Z
9l6vpQLkQ1WfSPBRPM18;seIvjAkeNbUJ7DcTEfTk;DHL;00340434887954500455;Delivered;2026-03-17T15:53:22.497Z
9oGrIeaQEy4sfwie0BVU;ebay__18-14779-02139;DP;;problem;2026-06-22T07:22:37.554Z
9qXOa6PLf2DtUTyDGhgc;ebay__04-14618-33687;dhl_de;00340433917162400290;Delivered;2026-05-08T13:27:53.767Z
9uJ9ovRJnKVPsjuGwDQn;kaufland__MY81PQ5;dpd;01596812270135;Delivered;2026-04-10T12:09:42.997Z
9wvwAivssmHALA8gp1aa;kaufland__M34ADB5;dpd;01596813296389;Delivered;2026-04-28T19:31:31.973Z
9z0gEKAmEYRrlgYctD0m;ebay__10-14811-87799;dhl_de;00340433917162400511;Delivered;2026-06-29T11:35:20.297Z
A0V0R86Kr1QCB1mmu2jS;33098830;dpd;01596810532679;Ready to send;2026-03-10T15:29:30.054Z
A38Gh4WQN87OryeTRkta;29662993;dpd;01596817969271;Delivered;2026-03-10T01:06:27.891Z
A4KiiJ1CvfzzxQDlCntW;ebay__15-14649-69685;dpd;01596814425722;Delivered;2026-05-19T11:56:34.675Z
A624YL4jSpBIquW0pcLv;ebay__01-14582-82032;dpd;;problem;2026-04-29T08:04:28.584Z
A9UWWuvZM2O6qT2vFpEa;ebay__04-14731-07094;dpd;01596815257626;Delivered;2026-06-03T14:40:41.233Z
ALr26R2B3qOtFnnEP6j9;ebay__20-14701-08278;dpd;01596815684518;Delivered;2026-06-11T15:25:36.548Z
APPxxtHdpSwhlbPKBOU3;ebay__26-14434-87001;DPD;;problem;2026-04-05T15:03:22.217Z
APf00qRbzLYSCdzSC5kr;ebay__24-14595-64682;dp;A0062B01C5000000077C;Delivered;2026-05-07T11:32:32.929Z
AQZJmvLlC8N7izTBuUio;kaufland__M4G9W55;dp;A0062B01C50000000340;ausstehend;2026-04-27T10:06:17.037Z
ASMoVsM7eH61uDoxcKne;ebay__16-14704-36891;DP;;problem;2026-06-02T14:12:48.944Z
ASlFxtJneOFaKbhuokTd;33159512;dpd;01596810599751;Ready to send;2026-03-11T13:05:51.116Z
Aa6oGFJzIW1zHgESOBaO;kaufland__M7CTG55;dp;A0062B01C50000000210;Delivered;2026-04-23T12:55:45.981Z
AakYX42TiUKg5UhibBA4;ebay__23-14439-38436;dpd;01596811942266;problem;2026-04-05T15:03:22.424Z
AcNZyouH1i34IB6731bk;ebay__13-14686-13071;DHL;;cancelled;2026-05-28T08:32:48.818Z
AdYNvPpw2YgfDCe62bV4;ebay__27-14466-89155;dhl;356711263144;problem;2026-04-13T17:55:50.988Z
AdiU8MhSUGfqv5KurA7W;ebay__09-14494-71116;dp;A0062B01C5000000014D;Delivered;2026-04-13T10:51:27.830Z
AeYSyyyvf8HEXgzWexXP;ebay__20-14736-47038;DPD;;problem;2026-06-11T15:28:34.042Z
AfqQEHycysaAecEuy9B2;31442628;dpd;01596819254159;Delivered;2026-03-10T01:04:28.026Z
Ak4aGm9ScSVGs22FxQxv;kaufland__MKLZA55;dhl_de;00340433917162400177;Delivered;2026-04-27T11:06:37.544Z
ArSjbezPV34uNWwYBFbu;ebay__01-14815-12696;dhl_de;00340434887954501063;Delivered;2026-06-22T07:45:08.984Z
AstxYpKmEdj4pSCtlAgL;30900692;dpd;01596818906628;Delivered;2026-03-10T01:05:02.774Z
Av5OCeZeZYjy3K6dH6CM;kaufland__MTTPYU5;dpd;01596815438192;Delivered;2026-06-08T10:41:33.285Z
Aw3h4uNdI4l4HwyMYTpl;kaufland__MU8P3C5;dhl_de;00340433917162400269;Delivered;2026-05-08T13:03:42.706Z
B0iPSgue4cKLMa7W8ady;ebay__11-14781-31597;dpd;01596816058341;Delivered;2026-06-18T11:54:10.424Z
B4JKpedmvPVriXJchNJP;ebay__21-14708-91197;dhl_de;00340434887954500998;Delivered;2026-06-05T11:44:11.957Z
B50ZaFbbw3qDTcqsOLzb;ebay__17-14700-70725;dpd;01596815094950;Awaiting customer pickup;2026-06-01T11:42:38.718Z
BFW1gIX5cMmOZ3THnO8Y;ebay__24-14500-06733;dpd;01596812535059;Delivered;2026-04-15T09:55:15.771Z
BG36bb2WLl1AKZS2ykJO;kaufland__MQ985B5;dp;A0062B01C5000000049F;Delivered;2026-04-29T13:22:54.820Z
BIAE1LvB3kaimJMMES6c;kaufland__M4D5ZB5;dp;A0062B01C50000000716;Delivered;2026-05-06T12:48:19.576Z
BIJcmgzM0TnOsCTsGJi2;32839435;dpd;01596810452859;Ready to send;2026-03-10T01:03:27.332Z
BKVo6iLdL6gqi0Qh4VM2;kaufland__M4G9W55;dp;A0062B01C50000000366;Delivered;2026-04-27T10:06:17.228Z
BMIEsiTfVdArIWwjDoPv;kaufland__M6K1PB5;dp;A0062B01C50000000421;Delivered;2026-04-28T19:05:39.964Z
BQymRAB7n7rzx8cnxETL;ebay__05-14668-32204;DHL;;problem;2026-05-20T11:37:25.925Z
BVC8RmpEQkS1oP9JMa8m;ebay__18-14748-04261;dpd;01596815805791;Delivered;2026-06-15T08:14:46.462Z
BZo8zeqI6xkMFIN6EBvm;30651974;dpd;01596818728664;Delivered;2026-03-10T01:05:38.301Z
BhBFXjYRWF1TEOUcCawH;ebay__27-14437-44327;dpd;01596812060893;Delivered;2026-04-07T13:23:07.165Z
BoTCmyWCMOZN0kZN6rL3;29750746;dpd;01596818077416;Delivered;2026-03-10T01:06:27.110Z
Bq7ua5zrYH6vl4vxidbS;30979222;dpd;01596818940204;Delivered;2026-03-10T01:05:02.276Z
BsAUEHTQB2HhjLiGQv80;30211230;dpd;01596818348515;Delivered;2026-03-10T01:06:03.961Z
Bvev3bGHiKMk1uzqm48E;29800620;dpd;01596818080237;Delivered;2026-03-10T01:06:26.151Z
BxLPZCaha64flrMuizqj;ebay__21-14649-90508;dpd;01596814718907;cancelled;2026-05-26T08:10:19.385Z
BzxW5aNoBIQBLBDQV5uT;ebay__14-14642-21207;dp;A0062B01C5000000095F;Delivered;2026-05-18T11:35:20.923Z
C0wMC9mMWUuJDKdwAuiq;ebay__13-14686-13071;dhl_de;00340433917162400412;Delivered;2026-06-04T15:31:06.038Z
C7HBuDUymboe7MS8uAok;31494390;dpd;01596819316405;Delivered;2026-03-10T01:04:26.098Z
C9Gb6a1Nu0YOwfLSmIYL;31164440;dpd;;Announcement failed;2026-03-10T01:04:39.013Z
CBTbV6ZyTpE0pNYr0wnQ;31329172;dpd;01596819243349;Delivered;2026-03-10T01:04:32.041Z
CINXe6QIdTfy1yTiv8NI;kaufland__MRGBDC5;dp;A0062B01C5000000080F;Delivered;2026-05-08T12:47:57.143Z
CPYx0oGXmZnPjSMdTkeO;33756038;DHL;00340434887954500479;ausstehend;2026-03-18T15:39:14.895Z
CS6qH7K5MYFbZpChRKll;31472677;dpd;01596819309353;Delivered;2026-03-10T01:04:26.546Z
CUO6TxylU40cCarFjzGI;30709492;dpd;01596818753217;Delivered;2026-03-10T01:05:36.949Z
CeBsyRrYGvc2cnXaQyRl;30959506;dpd;01596818940148;Delivered;2026-03-10T01:05:02.367Z
CgTZgZyUqM4xbX1FrU4f;31164440;dpd;;Announcement failed;2026-03-10T01:04:40.483Z
CkbJeaKEHiUC0RIr8Cyv;ebay__05-14610-64990;dpd;01596813816957;Delivered;2026-05-07T12:39:31.781Z
Cm4lIaW8moTwUuVJmpVn;ebay__19-14709-04350;dpd;01596815336348;Delivered;2026-06-05T12:15:33.776Z
CndbHWlR8WGtjDGxu0qZ;ebay__25-14673-03509;dp;A0062B01C50000000A84;Delivered;2026-05-31T12:38:38.685Z
CpFxKfDnTfU0QizibBBL;kaufland__MFGQ4U5;dp;A0062B01C50000000A97;Delivered;2026-05-31T12:58:28.483Z
CvaKpUER8Ar91Xp9xfUa;32024338;dhl_de;00340433917162400047;Delivered;2026-03-10T01:03:40.787Z
Czl4RD0xe0Q3CDy1ADcH;ebay__14-14473-28520;dpd;01596812273837;Awaiting customer pickup;2026-04-10T13:30:59.790Z
D3uEhN2gDYYODxlMSXZS;kaufland__MKD5G55;dhl_de;00340434887954500745;cancelled;2026-04-23T11:53:54.782Z
D69kOaxcQ2dkVNcVtIak;ebay__07-14726-02419;dp;A0062B01C50000000B2B;Delivered;2026-06-03T14:56:53.058Z
D7HQJHA4G4YB7aoh62ML;31161431;dpd;01596819148243;Delivered;2026-03-10T01:04:40.668Z
DGSDvgfDAClo3BWLELwi;ebay__27-14466-89155;DHL;;problem;2026-04-13T11:36:50.871Z
DJOK2eNEcyzpdaR3y7tv;ebay__27-14659-99401;dpd;01596814893768;Delivered;2026-05-28T09:13:42.618Z
